Key, Type, Duration, Time Stamp
d,Hold,1.200000,9/2/2017 - 17:1:53
d,Release,,9/2/2017 - 17:1:53
s,Hold,0.300000,9/2/2017 - 17:1:53
d,Hold,18.500000,9/2/2017 - 17:1:55
s,Hold,3.500000,9/2/2017 - 17:1:55
s,Hold,6.100000,9/2/2017 - 17:1:55
s,Hold,4.200000,9/2/2017 - 17:1:56
s,Release,,9/2/2017 - 17:1:56
a,Hold,0.400000,9/2/2017 - 17:1:56
w,Hold,6.850000,9/2/2017 - 17:1:57
a,Release,,9/2/2017 - 17:1:57
w,Release,,9/2/2017 - 17:1:57
