Key, Type, Duration, Time Stamp
d,Hold,2.400000,9/2/2017 - 11:15:4
s,Hold,7.800000,9/2/2017 - 11:15:5
s,Hold,9.000000,9/2/2017 - 11:15:5
s,Hold,5.000000,9/2/2017 - 11:15:5
a,Hold,0.600000,9/2/2017 - 11:15:5
w,Hold,6.000000,9/2/2017 - 11:15:6
w,Hold,6.300000,9/2/2017 - 11:15:6
w,Hold,1.000000,9/2/2017 - 11:15:6
d,Hold,0.900000,9/2/2017 - 11:15:6
s,Hold,3.100000,9/2/2017 - 11:15:6
s,Release,,9/2/2017 - 11:15:6
d,Release,,9/2/2017 - 11:15:6
