Key, Type, Duration, Time Stamp
d,Press,,9/2/2017 - 16:20:15
d,Release,,9/2/2017 - 16:20:15
d,Hold,2.000000,9/2/2017 - 16:20:15
s,Hold,2.400000,9/2/2017 - 16:20:15
s,Hold,0.200000,9/2/2017 - 16:20:15
s,Release,,9/2/2017 - 16:20:15
d,Hold,0.500000,9/2/2017 - 16:20:16
s,Hold,1.300000,9/2/2017 - 16:20:16
s,Hold,0.200000,9/2/2017 - 16:20:16
s,Release,,9/2/2017 - 16:20:16
