Key, Type, Duration, Time Stamp
d,Hold,0.600000,9/2/2017 - 16:31:41
s,Hold,5.800000,9/2/2017 - 16:31:42
d,Hold,0.300000,9/2/2017 - 16:31:42
d,Hold,1.300000,9/2/2017 - 16:31:42
Space,Hold,2.000000,9/2/2017 - 16:31:42
Space,Release,,9/2/2017 - 16:31:42
