Key, Type, Duration, Time Stamp
s,Hold,0.100000,9/2/2017 - 17:4:17
s,Hold,6.800000,9/2/2017 - 17:4:17
d,Hold,0.300000,9/2/2017 - 17:4:17
d,Release,,9/2/2017 - 17:4:17
d,Hold,0.200000,9/2/2017 - 17:4:17
s,Hold,8.000000,9/2/2017 - 17:4:18
s,Hold,0.200000,9/2/2017 - 17:4:18
s,Release,,9/2/2017 - 17:4:18
